sample_id,video_id,channel_id,publish_time,input_window_start_h,input_window_end_h,target_window_start_h,target_window_end_h,views_48h,views_72h,next_24h_views,log_next_24h_views
Q_P6hiQ4B6U_first48h,Q_P6hiQ4B6U,UCPd07MaNltgsQsa_TUjv6AQ,2026-05-17 00:13:36+00:00,0,48,48,72,8.0,11.0,3.0,1.3862943611198906
HCdohyfJrB0_first48h,HCdohyfJrB0,UCPd07MaNltgsQsa_TUjv6AQ,2026-05-17 00:13:26+00:00,0,48,48,72,12.0,16.0,4.0,1.6094379124341003
4SM8neoPbGk_first48h,4SM8neoPbGk,UC1wRdPJoILdc0VTw8RZ5Blg,2026-05-17 00:20:20+00:00,0,48,48,72,919.5594347464671,1014.0,94.4405652535329,4.558503700378292
lJYDcVK6FaE_first48h,lJYDcVK6FaE,UCKOp-tpoghZFzTq57YzQFtg,2026-05-17 00:31:09+00:00,0,48,48,72,887.0,888.0,1.0,0.6931471805599453
4jJFv-rDj_Y_first48h,4jJFv-rDj_Y,UCyfOVVBDfkHARtam2Zlo6sQ,2026-05-17 00:28:10+00:00,0,48,48,72,54285.647547797176,55802.0,1516.3524522028238,7.324722287368092
ijEgOVZwFVI_first48h,ijEgOVZwFVI,UCL0_NxCvkcXwZHpvqgMZY-A,2026-05-17 00:49:36+00:00,0,48,48,72,221.0,224.0,3.0,1.3862943611198906
b1ldd214TbQ_first48h,b1ldd214TbQ,UCc8Y-LsQ8fL1NfeN0gWO2bA,2026-05-17 01:07:30+00:00,0,48,48,72,1355.0,1355.0,0.0,0.0
IVrqkM-hzpQ_first48h,IVrqkM-hzpQ,UC6mqBIpyFImadq67vlznJOw,2026-05-17 01:08:37+00:00,0,48,48,72,389.0,389.0,0.0,0.0
ve7AvnGR8nQ_first48h,ve7AvnGR8nQ,UCmbPcRtn6NaKR9cwujRRegw,2026-05-17 01:30:44+00:00,0,48,48,72,200.7190635451505,225.0,24.280936454849495,3.2300506119014902
Di9QLw0CV1s_first48h,Di9QLw0CV1s,UCk6L5w3vaugId7zIv1olJqQ,2026-05-17 01:32:00+00:00,0,48,48,72,32.0,32.0,0.0,0.0
Ug50OTtQdlA_first48h,Ug50OTtQdlA,UCdVThx-ZnSP0zxILNUzrwkg,2026-05-17 01:44:16+00:00,0,48,48,72,36736.0,36795.0,59.0,4.0943445622221
tL1BcAFMhEg_first48h,tL1BcAFMhEg,UC7ygrwibLuqSxPgtDSECjqg,2026-05-17 01:44:00+00:00,0,48,48,72,48.0,51.0,3.0,1.3862943611198906
AkUEAKhywfc_first48h,AkUEAKhywfc,UCYQOA_bydsKp8CBSd693eFw,2026-05-17 01:53:42+00:00,0,48,48,72,13.0,26.0,13.0,2.6390573296152584
xTY74Nc20eI_first48h,xTY74Nc20eI,UCwoPZHR0GHnMT79Ykc-qRqw,2026-05-17 02:00:47+00:00,0,48,48,72,18.0,18.0,0.0,0.0
a_GlYLSNdms_first48h,a_GlYLSNdms,UCD1yX8s7Z7eXaHhxLzYGA9Q,2026-05-17 02:00:19+00:00,0,48,48,72,0.0,0.0,0.0,0.0
1HUzAwzlbUM_first48h,1HUzAwzlbUM,UC8RF3mIVGwKmRwbw5GEYaGQ,2026-05-17 02:28:11+00:00,0,48,48,72,1912.1008333333332,2190.0,277.8991666666668,5.6308503067002125
acNGZNuWJeg_first48h,acNGZNuWJeg,UCQ51H0TQlioxsqlVl2cgD8g,2026-05-17 02:30:10+00:00,0,48,48,72,16036.85845129059,19399.0,3362.141548709409,8.120630800866229
HKAws9bN1Ds_first48h,HKAws9bN1Ds,UCkN0A1TTwhPkjLtqMn8I6mA,2026-05-17 02:32:00+00:00,0,48,48,72,945.0,978.0,33.0,3.5263605246161616
sUs9qc-TLlU_first48h,sUs9qc-TLlU,UCz1MOwO9D1sy8i4C1qTLnYw,2026-05-17 02:48:26+00:00,0,48,48,72,38.0,42.0,4.0,1.6094379124341003
bv3-U1Poqqw_first48h,bv3-U1Poqqw,UCnwI-VN5jXWIGQKOI9PMDMw,2026-05-17 02:48:37+00:00,0,48,48,72,80.0,85.0,5.0,1.791759469228055
dyhPLHgt7B0_first48h,dyhPLHgt7B0,UCDk2THbEGMFsveFERmolWPg,2026-05-17 03:02:35+00:00,0,48,48,72,5.0,5.0,0.0,0.0
mSbsCo1Mx1Y_first48h,mSbsCo1Mx1Y,UCDk2THbEGMFsveFERmolWPg,2026-05-17 03:02:35+00:00,0,48,48,72,0.0,0.0,0.0,0.0
LYB01NDN2G8_first48h,LYB01NDN2G8,UCIKhrdByqxGYzRPalK1BjCQ,2026-05-17 03:15:02+00:00,0,48,48,72,18517.065054211842,18993.0,475.9349457881581,6.167380099591996
za7p0pj9QNI_first48h,za7p0pj9QNI,UCD9AfUzxg0MvLYylLmrj2eg,2026-05-17 03:20:07+00:00,0,48,48,72,58.465833333333336,63.0,4.534166666666664,1.7109409977646215
1OeYrmUiPfw_first48h,1OeYrmUiPfw,UClF2w1SbxZRCSLwdCb5mmuA,2026-05-17 03:31:49+00:00,0,48,48,72,7517.01001669449,7847.0,329.98998330550967,5.802088113002273
Ni2pfZAO2Vk_first48h,Ni2pfZAO2Vk,UCNxHCPqeVqQGOpkM3MMkZtA,2026-05-17 03:42:11+00:00,0,48,48,72,41.0,42.0,1.0,0.6931471805599453
37mUc7TOt3k_first48h,37mUc7TOt3k,UCozmwBf7ZVpIxwDYnlXihrg,2026-05-17 03:42:17+00:00,0,48,48,72,29.0,29.0,0.0,0.0
jBGc11WCwgA_first48h,jBGc11WCwgA,UCsShT8KBLUBgXRFr-rRfMqw,2026-05-17 03:57:04+00:00,0,48,48,72,14181.850622406639,16187.0,2005.1493775933614,7.60397243114995
kVcPLhBVjiE_first48h,kVcPLhBVjiE,UCa-W2A5iRRhHYFIoPBcDGdQ,2026-05-17 04:00:41+00:00,0,48,48,72,855.4728487886383,864.0,8.527151211361684,2.2541457444745836
If0utVdvSXg_first48h,If0utVdvSXg,UCnVJ112p6NFV8VcyYAgPlMg,2026-05-17 00:44:16+00:00,0,48,48,72,44.0,44.0,0.0,0.0
0tGjIreazqY_first48h,0tGjIreazqY,UCMjCZM4l6qEUMrlc9pIfieQ,2026-05-17 04:09:02+00:00,0,48,48,72,1.0,1.0,0.0,0.0
H8M4qd7_Olo_first48h,H8M4qd7_Olo,UCMs0i9-dkWsGb18vsAfMZsg,2026-05-17 00:18:08+00:00,0,48,48,72,25.935,29.0,3.0650000000000013,1.4024137429997743
Pyr7F1g6q2I_first48h,Pyr7F1g6q2I,UCjGp0ewMswgZPly8kabNmgQ,2026-05-17 04:45:02+00:00,0,48,48,72,415.36401673640165,599.0,183.63598326359835,5.218386228661518
oVOMsZJp1mg_first48h,oVOMsZJp1mg,UCruvvvnGpeDKldng1LSVRnQ,2026-05-17 04:43:42+00:00,0,48,48,72,15.0,15.0,0.0,0.0
DhoLBMu_W9g_first48h,DhoLBMu_W9g,UCydzelD-F6fDJqPCUs5dqTg,2026-05-17 04:51:03+00:00,0,48,48,72,18.0,18.0,0.0,0.0
hD4pCLUX0eU_first48h,hD4pCLUX0eU,UCnvLgMU5pDIW5N-jWOOpC8A,2026-05-17 05:16:03+00:00,0,48,48,72,2858.0833333333335,3003.0,144.91666666666652,4.98303568249785
FjH20upY03s_first48h,FjH20upY03s,UCnVJ112p6NFV8VcyYAgPlMg,2026-05-17 01:04:57+00:00,0,48,48,72,18.0,19.0,1.0,0.6931471805599453
DJC9ez6kXFM_first48h,DJC9ez6kXFM,UCwjdpCAf4yfly4YRvTD1JMw,2026-05-17 05:34:28+00:00,0,48,48,72,35.0,36.0,1.0,0.6931471805599453
sl-31apPzTM_first48h,sl-31apPzTM,UCCemgFdgBHhb9xCuh94U1Jg,2026-05-17 05:39:46+00:00,0,48,48,72,109.0,133.0,24.0,3.2188758248682006
9OmiFoSgVfA_first48h,9OmiFoSgVfA,UCCUH6kzLzA50sfI9BQ8n1CQ,2026-05-17 05:43:01+00:00,0,48,48,72,0.0,0.0,0.0,0.0
bgGDw3K_WXQ_first48h,bgGDw3K_WXQ,UCn-1eGv3DrRMuMrILAWzeFw,2026-05-17 05:48:43+00:00,0,48,48,72,32.0,32.0,0.0,0.0
7j8XWQxSSyQ_first48h,7j8XWQxSSyQ,UCR6h55qFLd9qqURLL-wT3Nw,2026-05-17 05:54:02+00:00,0,48,48,72,106.0,118.0,12.0,2.5649493574615367
wcKlMnx4dFc_first48h,wcKlMnx4dFc,UCSo699f_wjovxFrB4W1ZhfQ,2026-05-17 06:03:02+00:00,0,48,48,72,23507.903413821816,25436.0,1928.0965861781842,7.564807082247461
ri5qD_cBhIw_first48h,ri5qD_cBhIw,UCu7bOZngnqeDwXj4hpx9XNQ,2026-05-17 06:04:53+00:00,0,48,48,72,99.98084929225645,106.0,6.019150707743549,1.9486422289159178
8O09THzY3jk_first48h,8O09THzY3jk,UCL8VdSBGZoe1OXGVAQTFEOg,2026-05-17 06:07:11+00:00,0,48,48,72,41.46410684474124,49.0,7.535893155258762,2.1442799969645496
dw65aaTDW4o_first48h,dw65aaTDW4o,UCmu3ZmEr9KmP-IhTt1rW8aw,2026-05-17 06:10:47+00:00,0,48,48,72,248.47078464106843,270.0,21.529215358931566,3.1148129273366565
exiU_VpZ7kU_first48h,exiU_VpZ7kU,UCiM0WWVu_go-VX7DlIGPBxQ,2026-05-17 06:20:06+00:00,0,48,48,72,12328.19567027477,12996.0,667.8043297252298,6.505491535620992
NUoBST-t7bQ_first48h,NUoBST-t7bQ,UCPfOXasbX_ckz5WtBzHVrVg,2026-05-17 06:17:52+00:00,0,48,48,72,0.0,0.0,0.0,0.0
2y0vCLqBLaY_first48h,2y0vCLqBLaY,UC5d9YUCgDdODjsx3iM_v0rQ,2026-05-17 07:00:22+00:00,0,48,48,72,50187.35880398671,54814.0,4626.64119601329,8.439802556356723
XKFVNTlReb0_first48h,XKFVNTlReb0,UCuw_9BO3ufgtLJEiWoa5drQ,2026-05-17 07:00:34+00:00,0,48,48,72,1066.1618257261412,1223.0,156.83817427385884,5.061570294705362
j9Aa2k7O478_first48h,j9Aa2k7O478,UCNJXCsBISJNgjbRMb7KAfIA,2026-05-17 07:07:01+00:00,0,48,48,72,378.0,448.0,70.0,4.2626798770413155
tztmOxLL4JY_first48h,tztmOxLL4JY,UCk_egGHKLRHpqGtRzpN74Ew,2026-05-17 07:18:31+00:00,0,48,48,72,13803.14261884904,18044.0,4240.85738115096,8.352756513897244
XsjITyWTcmE_first48h,XsjITyWTcmE,UC-_sf6yhq-gUJ0hx-mD2rEw,2026-05-17 07:26:08+00:00,0,48,48,72,907.0,911.0,4.0,1.6094379124341003
cczCKUaZ8ec_first48h,cczCKUaZ8ec,UC_NGaQY8NyOWDcsMrTQDUbg,2026-05-17 07:37:24+00:00,0,48,48,72,0.0,0.0,0.0,0.0
1Jumw0gDCIE_first48h,1Jumw0gDCIE,UCcwD5Szdd9qvAY6hDD9g21A,2026-05-17 07:39:52+00:00,0,48,48,72,62.0,63.0,1.0,0.6931471805599453
K7XQ-YiMnvI_first48h,K7XQ-YiMnvI,UC_GcrznCXn6b-i1Y7DOn54A,2026-05-17 07:39:55+00:00,0,48,48,72,139.37271214642263,146.0,6.627287853577371,2.031732323859368
DFfMBIZD3Xw_first48h,DFfMBIZD3Xw,UCns-YkwnJ2I717GUJMi-jIA,2026-05-17 08:00:11+00:00,0,48,48,72,51.0,57.0,6.0,1.9459101490553132
4pzBkrec_Qk_first48h,4pzBkrec_Qk,UCJUBaGbM9SU9sHAHov8JKUA,2026-05-17 08:00:04+00:00,0,48,48,72,4467.080231596361,4488.0,20.919768403638955,3.0873888964965794
93Z1sSLJ6cY_first48h,93Z1sSLJ6cY,UCZD5NonioHkwvVu-eKWYD-A,2026-05-17 08:00:16+00:00,0,48,48,72,18.0,20.0,2.0,1.0986122886681098
VUpj20_I4hU_first48h,VUpj20_I4hU,UCYkn7e_zaRR_UxOrJR0RVdg,2026-05-17 08:09:33+00:00,0,48,48,72,1339.7873227689743,1392.0,52.21267723102574,3.97429666177641
8-bal_riBBI_first48h,8-bal_riBBI,UC2V3SuTNn0Pz7nGmm2fNKyw,2026-05-17 08:06:04+00:00,0,48,48,72,1308.0,1314.0,6.0,1.9459101490553132
7PbYX0koD0A_first48h,7PbYX0koD0A,UCwMx9TEXIOWHKh9ujxVHcWA,2026-05-17 08:12:11+00:00,0,48,48,72,7330.0,7586.0,256.0,5.54907608489522
kbM8sOcpvaY_first48h,kbM8sOcpvaY,UCaysddji-z_Za5b6EMmcc3g,2026-05-17 08:30:31+00:00,0,48,48,72,30.0,30.0,0.0,0.0
PJMTNa1VWtE_first48h,PJMTNa1VWtE,UC8lsUNEf26ilKyVgfTZ4wQg,2026-05-16 00:20:14+00:00,0,48,48,72,241377.48918469218,297222.0,55844.51081530782,10.930344421952663
FgIN3s-JbTM_first48h,FgIN3s-JbTM,UCxc3AiaRFsEJ2SmyhXZrLCA,2026-05-17 08:53:54+00:00,0,48,48,72,53.0,59.0,6.0,1.9459101490553132
Ha6vG8TMjUQ_first48h,Ha6vG8TMjUQ,UCaKdrLPbvuGAm7UAxIfEoxw,2026-05-17 08:50:36+00:00,0,48,48,72,8.0,8.0,0.0,0.0
9uOiok6OKB8_first48h,9uOiok6OKB8,UC2TuODJhC03pLgd6MpWP0iw,2026-05-17 08:55:00+00:00,0,48,48,72,892.1473771856786,909.0,16.85262281432142,2.882150433808106
_KsT-V0BzCc_first48h,_KsT-V0BzCc,UC6Gxa1HW-Pn2ITg0zBFsbKw,2026-05-17 09:00:35+00:00,0,48,48,72,669.9750415973377,884.0,214.02495840266226,5.370754106984029
T95_N5YVnQ8_first48h,T95_N5YVnQ8,UCD7Q_5296eWWZdAeg-EXs2w,2026-05-17 09:00:33+00:00,0,48,48,72,101.33892617449663,169.0,67.66107382550337,4.229182427661155
42homDOA7FI_first48h,42homDOA7FI,UCCT1gJcViDf7pc71gzQh96g,2026-05-17 09:14:31+00:00,0,48,48,72,0.0,0.0,0.0,0.0
RRmuGL1fCLA_first48h,RRmuGL1fCLA,UCDHrHWA8FhJf7x7KBUfkQzg,2026-05-17 09:25:16+00:00,0,48,48,72,10.0,10.0,0.0,0.0
7oZ6Ta3DLHY_first48h,7oZ6Ta3DLHY,UCRS9U6EHMuTZDwzE1q45Cjw,2026-05-17 09:30:32+00:00,0,48,48,72,18.952539550374684,20.0,1.0474604496253157,0.7166002201362107
_GXYRbzs9Vc_first48h,_GXYRbzs9Vc,UCC2wat6yKuoPAbsPERIjxLQ,2026-05-17 09:30:16+00:00,0,48,48,72,1668.6344712739385,2010.0,341.3655287260615,5.835878963749887
w3WKDekjHaQ_first48h,w3WKDekjHaQ,UCnkGBfcmoiIGEwL9B-G1fpA,2026-05-17 09:35:26+00:00,0,48,48,72,10534.152119700748,10884.0,349.8478802992522,5.860352740064691
h-9LGqQn37I_first48h,h-9LGqQn37I,UCHOk4NaAhM2skXqB54-Y0hA,2026-05-17 08:58:06+00:00,0,48,48,72,5777.438240270728,5800.0,22.561759729272126,3.159625047389374
zagi67Xtncs_first48h,zagi67Xtncs,UCm1YwlyizNdLK3mRnHhKc2A,2026-05-17 09:41:39+00:00,0,48,48,72,0.0,0.0,0.0,0.0
4iQ25Dtw1Kc_first48h,4iQ25Dtw1Kc,UCCQvP4hsRW9emj0meGk15jg,2026-05-17 09:49:39+00:00,0,48,48,72,603.0,619.0,16.0,2.833213344056216
I9De72TnMDo_first48h,I9De72TnMDo,UCMNRAapvcYtQks_QmfiTGkA,2026-05-17 09:45:53+00:00,0,48,48,72,29301.0,29640.0,339.0,5.8289456176102075
sJkcJbJ6gNc_first48h,sJkcJbJ6gNc,UC5Jw-E-I4-I110aDIxYCG3g,2026-05-17 10:01:11+00:00,0,48,48,72,2783.4937447873226,2855.0,71.50625521267739,4.283672836934378
d8EdYuVvsDE_first48h,d8EdYuVvsDE,UC_hZA6OEILGjV2WP6-a6WFw,2026-05-17 09:56:57+00:00,0,48,48,72,3768.25,4607.0,838.75,6.733104228492402
B6D3qHSxno8_first48h,B6D3qHSxno8,UCHaWGNPXXfkkfn-VHSgspFg,2026-05-17 10:06:09+00:00,0,48,48,72,3971.7251461988303,4247.0,275.2748538011697,5.62139621729606
cE8CcoyBaFY_first48h,cE8CcoyBaFY,UCNDi6Gn6bpQMLhOkB3RaKUw,2026-05-17 10:05:00+00:00,0,48,48,72,1609.701342281879,1785.0,175.29865771812092,5.172179475751023
9OrdT-DSkFY_first48h,9OrdT-DSkFY,UC4qSs4QuD5-gGEZUQX53hgA,2026-05-17 10:09:43+00:00,0,48,48,72,1.0,3.0,2.0,1.0986122886681098
wXeXhcgFUsI_first48h,wXeXhcgFUsI,UCgVstyPcfgQ8Dpmoy8qxAmA,2026-05-17 10:15:06+00:00,0,48,48,72,1045.1878130217028,1110.0,64.81218697829718,4.186805033617693
dzP04ginpvs_first48h,dzP04ginpvs,UC28hokqc58AWyDnWwgNKDGA,2026-05-17 10:15:49+00:00,0,48,48,72,576.0,578.0,2.0,1.0986122886681098
8x-3n5od5Wg_first48h,8x-3n5od5Wg,UCMNXbF0XolZgjYnpQDxu5ww,2026-05-17 10:14:01+00:00,0,48,48,72,3631.3858333333333,4327.0,695.6141666666667,6.546231694599451
uJOyP-Bh82k_first48h,uJOyP-Bh82k,UCoBcy10UwHBh5p43SykfrZA,2026-05-17 10:28:13+00:00,0,48,48,72,1385.4587155963302,1415.0,29.541284403669806,3.419079355345884
88yLSsQ7bbA_first48h,88yLSsQ7bbA,UCWvBDfvqCyIWRugvE0v6YnA,2026-05-17 10:27:53+00:00,0,48,48,72,78.0,78.0,0.0,0.0
w_4OhK0uIqY_first48h,w_4OhK0uIqY,UC4HDUf2ftTOLbNW8u5DMe3A,2026-05-17 10:30:34+00:00,0,48,48,72,3638.59,3815.0,176.40999999999985,5.178463438072557
wmeni8fxP8E_first48h,wmeni8fxP8E,UCZjQtTF-s4NFazg8-mw-8XA,2026-05-17 10:33:15+00:00,0,48,48,72,100.0,103.0,3.0,1.3862943611198906
x4PFhw5coKo_first48h,x4PFhw5coKo,UCGcBPEu0WeynqsMJJYVT17A,2026-05-17 10:38:29+00:00,0,48,48,72,251.0,262.0,11.0,2.4849066497880004
F_whjNNLspk_first48h,F_whjNNLspk,UC3P6lzbP3s_gTAlhaco8Fjw,2026-05-17 08:59:54+00:00,0,48,48,72,1120.4271523178809,1167.0,46.57284768211912,3.8622621716358476
igUAEx45USE_first48h,igUAEx45USE,UCWRolz2BSYj-FbByMgevpog,2026-05-17 10:50:52+00:00,0,48,48,72,26.0,27.0,1.0,0.6931471805599453
XLIvCVvu2m0_first48h,XLIvCVvu2m0,UCV-izhBTa0XwaAnsrhl-1VA,2026-05-17 10:50:12+00:00,0,48,48,72,32.456286427976686,45.0,12.543713572023314,2.605922496646737
YHgkOUqCrD0_first48h,YHgkOUqCrD0,UCCGda5_Ux5Ya6ECB2-fqACQ,2026-05-17 11:00:47+00:00,0,48,48,72,1388.305,1413.0,24.694999999999936,3.2462964204441906
UPo53xgRcjY_first48h,UPo53xgRcjY,UC6TH1QqLoC-SMFPp2AasuaA,2026-05-17 11:00:48+00:00,0,48,48,72,5968.0,6076.0,108.0,4.6913478822291435
YOSykGeVyCQ_first48h,YOSykGeVyCQ,UCTSktV0WEDk-s34YUP9nINg,2026-05-17 11:05:33+00:00,0,48,48,72,15044.248535564855,22041.0,6996.751464435145,8.853344157069051
TjhGj310ueY_first48h,TjhGj310ueY,UCKXrDf9DK3LIicSZYCb7rNA,2026-05-17 11:09:59+00:00,0,48,48,72,275.06,369.0,93.94,4.553245113123172
8bvfTkDTtQU_first48h,8bvfTkDTtQU,UCR3asjvr_WAaxwJYEDV_Bfw,2026-05-17 11:08:07+00:00,0,48,48,72,41092.40416666667,44569.0,3476.595833333333,8.15409648152955
rZbUSwOYVk8_first48h,rZbUSwOYVk8,UCWIdr2JMYuMOpV1B0U_NEXw,2026-05-17 11:15:10+00:00,0,48,48,72,0.0,0.0,0.0,0.0
UR_8XBlqmhI_first48h,UR_8XBlqmhI,UCiUGixkUlxVKYJc1tMEbNYQ,2026-05-17 11:15:03+00:00,0,48,48,72,188.0,201.0,13.0,2.6390573296152584
hH802_rsVK4_first48h,hH802_rsVK4,UCdmR8M-3qMnCI2ljRABG9RA,2026-05-17 11:19:00+00:00,0,48,48,72,16162.453333333333,27600.0,11437.546666666667,9.344744217236533
h7rJ1lgpqCE_first48h,h7rJ1lgpqCE,UCV4w74w1WKR3m_zNwJ5o2ag,2026-05-17 11:20:43+00:00,0,48,48,72,10.0,11.0,1.0,0.6931471805599453
AZfIk0qlrHA_first48h,AZfIk0qlrHA,UCBcWMu-CwIcWtAzlo2wYfXQ,2026-05-17 10:31:50+00:00,0,48,48,72,360.51919866444075,388.0,27.48080133555925,3.34923022293022
fGhQqmfcybs_first48h,fGhQqmfcybs,UCq3Uedsk9-QXHNTcPS6AgYQ,2026-05-17 11:30:35+00:00,0,48,48,72,2450.4545454545455,2635.0,184.5454545454545,5.223299890011474
5R-kfcLdx7Y_first48h,5R-kfcLdx7Y,UCL0MLmvpoOr5G5bVqra8bEw,2026-05-17 11:30:38+00:00,0,48,48,72,1425.0,1522.0,97.0,4.584967478670572
Xp-WHUKspeM_first48h,Xp-WHUKspeM,UCyJ8Pv20j9k5QHLTmq-MYsA,2026-05-17 11:39:23+00:00,0,48,48,72,227.52420701168614,388.0,160.47579298831386,5.084355242811038
HYNq5SJxUno_first48h,HYNq5SJxUno,UCt74xd1EKiaO8xy-2C2bJFA,2026-05-17 11:45:03+00:00,0,48,48,72,53.48502495840266,65.0,11.514975041597339,2.526925930602671
uIKpDmXFiLU_first48h,uIKpDmXFiLU,UCwD_JhT030LvugnHKxWN0Zw,2026-05-17 11:45:10+00:00,0,48,48,72,6.0,6.0,0.0,0.0
cfqKgEzo0B8_first48h,cfqKgEzo0B8,UCcy2ZtcNDXUqkHFDoq1Q2zQ,2026-05-17 12:00:53+00:00,0,48,48,72,1387.1009174311926,1764.0,376.89908256880744,5.934627182643599
Pt78ksPTsfE_first48h,Pt78ksPTsfE,UCC-UtWjMF9qgUrZLbnLXRHw,2026-05-17 12:00:45+00:00,0,48,48,72,25.0,27.0,2.0,1.0986122886681098
wOsu7s-HFV4_first48h,wOsu7s-HFV4,UChDxCpaqsnkWTThTXdDeBBg,2026-05-17 12:08:39+00:00,0,48,48,72,27.0,40.0,13.0,2.6390573296152584
mYu4RepxzEg_first48h,mYu4RepxzEg,UClj81pcB9jG2k0U4tacfhRQ,2026-05-17 10:00:06+00:00,0,48,48,72,100.0,105.0,5.0,1.791759469228055
DYWf8LsxWAA_first48h,DYWf8LsxWAA,UC2WHpwCl_HkpBIz3d1mdD2w,2026-05-16 12:00:30+00:00,0,48,48,72,46.0,57.0,11.0,2.4849066497880004
ZbB6EOkzCw0_first48h,ZbB6EOkzCw0,UCOKPJ3J2fUKAbvwSSpWeo6A,2026-05-17 12:31:06+00:00,0,48,48,72,1810.8398340248964,1982.0,171.1601659751036,5.148425241047674
gBBFMjHmR1Y_first48h,gBBFMjHmR1Y,UCvsKDemB0-bA_UhG609cKYw,2026-05-17 12:35:59+00:00,0,48,48,72,5338.226744186047,7837.0,2498.7732558139533,7.823955309068591
vonr-do3pOI_first48h,vonr-do3pOI,UCvgl126rsuy6rcBuR8sBrgQ,2026-05-17 12:40:49+00:00,0,48,48,72,2.0,2.0,0.0,0.0
4A6Rv9h2nd8_first48h,4A6Rv9h2nd8,UC-ourMUBLQ1HIBmdVk1Wnfw,2026-05-17 12:52:03+00:00,0,48,48,72,400.0,1778.0,1378.0,7.229113877793302
JtgpbHRW5I8_first48h,JtgpbHRW5I8,UCLKsaKMS_5RQuM0wHLp2vVg,2026-05-17 13:17:52+00:00,0,48,48,72,9544.902743142145,9923.0,378.0972568578545,5.9377927865632545
u_nacVbNxBM_first48h,u_nacVbNxBM,UCgCkdBQj4Wu7UrEuITnypSA,2026-05-17 08:22:32+00:00,0,48,48,72,604.9783693843594,888.0,283.02163061564056,5.649050399400445
B7M9lefmmNA_first48h,B7M9lefmmNA,UCGnUbr6kmyTBkBhS3AotBfg,2026-05-17 10:00:15+00:00,0,48,48,72,6019.343047460449,6889.0,869.6569525395507,6.769248044552132
BElio1_mGJQ_first48h,BElio1_mGJQ,UCIdsEO5G1TZqku6aY04rpaQ,2026-05-17 12:06:16+00:00,0,48,48,72,24691.0,26750.0,2059.0,7.630461261783627
gnwpQ6xnFLY_first48h,gnwpQ6xnFLY,UCm_jnI7ubEWq57tEk6pDHBw,2026-05-17 10:05:33+00:00,0,48,48,72,836.0,1316.0,480.0,6.175867270105761
EAlUx39GAZM_first48h,EAlUx39GAZM,UCuVUKYdrxPMO80uehUN17PA,2026-05-16 09:33:14+00:00,0,48,48,72,10864.784053156147,10881.0,16.21594684385309,2.8458360963731373
OhJUYEA2Izo_first48h,OhJUYEA2Izo,UCUvc8stvyTNLdCkW-Ok6lUQ,2026-05-17 09:44:21+00:00,0,48,48,72,9609.638935108153,10463.0,853.3610648918475,6.750353897050362
dcZjlCPOw4U_first48h,dcZjlCPOw4U,UCZth0h2m8QBtFJCUUPyTVfQ,2026-05-17 05:25:50+00:00,0,48,48,72,6181.0,6214.0,33.0,3.5263605246161616
ZTtXV4-z-sQ_first48h,ZTtXV4-z-sQ,UChWzrQNKjlk0E2Q2wSwEfjQ,2026-05-17 01:30:06+00:00,0,48,48,72,26961.57404326123,28409.0,1447.4259567387708,7.278232698704928
32iZQ4qG_L8_first48h,32iZQ4qG_L8,UCnVJ112p6NFV8VcyYAgPlMg,2026-05-17 03:05:57+00:00,0,48,48,72,41.0,43.0,2.0,1.0986122886681098
e7DxrIIQtlM_first48h,e7DxrIIQtlM,UCepcwD09CJjJUc4c1DWUdcg,2026-05-22 17:12:52+00:00,0,48,48,72,204593.83852566915,226464.0,21870.161474330846,9.992924220369034
A7VYiewHldc_first48h,A7VYiewHldc,UCEmMFWaRKZ6XyUpiZdYY8Qg,2026-05-22 17:15:38+00:00,0,48,48,72,51.59597765363129,66.0,14.404022346368713,2.734628666637712
-tXTAoXKoKo_first48h,-tXTAoXKoKo,UCpMH8oi2tSVxlyJkimhPmug,2026-05-21 11:51:34+00:00,0,48,48,72,43.0,44.0,1.0,0.6931471805599453
y5PT6UelDBU_first48h,y5PT6UelDBU,UCD8al0rwa1WeG1bIUkxYFsw,2026-05-22 18:00:00+00:00,0,48,48,72,18.0,22.0,4.0,1.6094379124341003
NbXUdr3tens_first48h,NbXUdr3tens,UC5ZsyMVLsVNknT_RE3IUhZA,2026-05-22 18:00:11+00:00,0,48,48,72,187.98122485471615,194.0,6.018775145283854,1.9485887220853908
2lbDI_iWsW4_first48h,2lbDI_iWsW4,UCMXR0GRIKcohg_YTzabuzvA,2026-05-22 10:00:46+00:00,0,48,48,72,1293.2900490852298,1377.0,83.70995091477016,4.439233078993052
WcZDiZohZks_first48h,WcZDiZohZks,UCIQIB0kPRitIH1Ievle0Q3A,2026-05-22 18:28:10+00:00,0,48,48,72,1264.0,1703.0,439.0,6.0867747269123065
VPQujNvsU-0_first48h,VPQujNvsU-0,UC0AqHHcbq0IwsKup1owg3OA,2026-05-22 18:33:39+00:00,0,48,48,72,1216.0,1357.0,141.0,4.955827057601261
eztrO7Cc2LE_first48h,eztrO7Cc2LE,UCDSl-Bg1TPngM8lkHYpp0gw,2026-05-22 18:30:35+00:00,0,48,48,72,545.0,655.0,110.0,4.709530201312334
BM8h80SZk_I_first48h,BM8h80SZk_I,UChF5O40UBqAc82I7-i5ig6A,2026-05-22 18:44:35+00:00,0,48,48,72,1856.0,1916.0,60.0,4.110873864173311
