sample_id,video_id,channel_id,publish_time,duration_seconds,category,publish_hour,is_shorts,title_length,tag_count,subscriber_count_at_publish,log_subscriber_count,views_1h,views_3h,views_24h,views_48h,log_views_1h,log_views_3h,log_views_24h,log_views_48h,growth_1h_to_3h,growth_3h_to_24h,growth_24h_to_48h,rate_late_to_early,likes_48h,comments_48h,like_view_ratio_48h,comment_view_ratio_48h,engagement_rate_48h
aiRfzNwjj-U_first48h,aiRfzNwjj-U,UCvu9pKtF3Y8KaJVD-WMiOrg,2026-05-16 18:30:02+00:00,75,News & Politics,18.0,False,98,20,123000.0,11.719947764402807,3.0,2.294117647058818,14.0,15.0,1.3862943611198906,1.1921383466789315,2.70805020110221,2.772588722239781,0.0,11.705882352941181,1.0,1.0,0.0,,0.0,0.0,0.0
02XflykRIu8_first48h,02XflykRIu8,UCPtMxMXEqzrlJAVwuo-oDDw,2026-05-16 18:36:15+00:00,31,People & Blogs,18.0,False,61,0,397.0,5.986452005284438,0.09999999999999998,2.0,3.0,5.0,0.09531017980432484,1.0986122886681098,1.3862943611198906,1.791759469228055,1.9,1.0,2.0,1.0526315789473684,0.0,,0.0,0.0,0.0
C6iYsWMsLqQ_first48h,C6iYsWMsLqQ,UCPtMxMXEqzrlJAVwuo-oDDw,2026-05-16 18:31:29+00:00,130,People & Blogs,18.0,False,52,0,397.0,5.986452005284438,1.7254901960784317,4.0,5.0,5.0,1.002648300406366,1.6094379124341003,1.791759469228055,1.791759469228055,2.2745098039215685,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
DnQw5M---uw_first48h,DnQw5M---uw,UCxUkE-gLSCNh5qAt9Gl4oBg,2026-05-16 18:42:00+00:00,663,Gaming,18.0,False,52,25,726000.0,13.495306671216452,429.7142857142857,1672.2761904761903,38681.53088480801,60258.64612822648,6.065444960105973,7.422538774316756,10.563143378781605,11.006417940251293,1242.5619047619045,37009.254694331816,21577.11524341847,17.365022346756238,3627.4779350541216,190.96835970024978,0.060198463923916985,0.0031691445455624997,0.06336760846947949
xOCXRtogZCw_first48h,xOCXRtogZCw,UCQB0skuuxIbGjtsC0bCkCPg,2026-05-16 16:36:10+00:00,399,Entertainment,16.0,False,23,5,18900000.0,16.75467253293992,,758.030303030303,1232.0,1315.0,0.0,6.6320417015397615,7.117205503164344,7.182352111885263,,473.969696969697,83.0,,64.0,4.0,0.048669201520912544,0.003041825095057034,0.05171102661596958
oGXTLfeSEuY_first48h,oGXTLfeSEuY,UCBg9RPGHnrhXVmXirKQY8GA,2026-05-16 18:54:05+00:00,1761,Entertainment,18.0,False,59,22,10.0,2.3978952727983707,13.84,31.0,47.0,47.0,2.6973262377392344,3.4657359027997265,3.871201010907891,3.871201010907891,17.16,16.0,0.0,0.0,2.0,,0.0425531914893617,0.0,0.0425531914893617
7HEHu70YFAs_first48h,7HEHu70YFAs,UC7_WiJnJxpm4MRNesRttzWg,2026-05-16 19:01:10+00:00,4681,Entertainment,19.0,False,74,15,1460000.0,14.19394767861579,2294.1584158415844,4802.0990099009905,21754.300582847627,31176.988304093567,7.73855714662292,8.4770166156312,9.987612711784113,10.347467621739243,2507.940594059406,16952.201572946637,9422.68772124594,3.7571415142629743,1715.842105263158,126.0,0.05503553096685308,0.004041442321850442,0.059076973288703524
jYsgMjCGBHI_first48h,jYsgMjCGBHI,UCXWU9YY5HGD0YwnezX1aN1Q,2026-05-16 20:00:32+00:00,696,Travel & Events,20.0,False,94,23,1180.0,7.074116816197362,2.5346534653465342,5.0,8.461666666666668,17.0,1.2626152649383795,1.791759469228055,2.24724854795458,2.8903717578961645,2.4653465346534658,3.461666666666668,8.538333333333332,3.4633400267737606,9.462437395659432,6.462437395659433,0.5566139644505548,0.38014337621526073,0.9367573406658155
3rgobrOLWjo_first48h,3rgobrOLWjo,UCMTFcOaJlwRjVNoSoS9D2Vg,2026-05-16 20:12:34+00:00,969,People & Blogs,20.0,False,56,23,348000.0,12.759960632315702,10695.387755102041,27197.22680412371,157014.2226855713,264714.8835274542,9.277661370471542,10.210907059134199,11.964098039410858,12.486412392185429,16501.83904902167,129816.99588144758,107700.66084188293,6.526585341302797,13467.554076539102,767.0782029950083,0.05087569651195056,0.002897752452651393,0.05377344896460195
fd8Dhmg766U_first48h,fd8Dhmg766U,UCPs7d6fot_7G4lsZVjmBwsA,2026-05-16 20:45:04+00:00,147,Education,20.0,False,83,11,16.0,2.833213344056216,0.0,0.0,0.4657762938230382,1.0,0.0,0.0,0.3823849955196672,0.6931471805599453,0.0,0.4657762938230382,0.5342237061769618,0.5342237061769618,0.0,,0.0,0.0,0.0
9WdwS3UPg_I_first48h,9WdwS3UPg_I,UC6NcJWilLteT9RMI6TKUo_A,2026-05-16 20:45:00+00:00,2330,People & Blogs,20.0,False,92,57,3800.0,8.24301946898925,6.5514018691588785,15.087378640776699,203.59701492537312,291.12905911740216,2.021733224059189,2.778035029196927,5.321042263603533,5.677195687901218,8.53597677161782,188.5096362845964,87.53204419202905,10.254484815735871,14.0,,0.04808863822265949,0.0,0.04808863822265949
N5KBdAm7Es0_first48h,N5KBdAm7Es0,UCiDPJjBG7cemCYVg5jG0cWQ,2026-05-16 21:00:31+00:00,1356,News & Politics,21.0,False,28,19,410000.0,12.923914877701906,2113.0,7047.766990291262,32972.4525,35212.215,7.656337166430183,8.860607985516253,10.403458046992252,10.469176717267793,4934.766990291262,25924.68550970874,2239.762499999997,0.453874013586972,4013.83,62.0,0.11398970499299747,0.0017607526251898669,0.11575045761818734
yOMFBPzID6Q_first48h,yOMFBPzID6Q,UChzJWdC0QqHSrOjHPnMUFGw,2026-05-16 21:00:00+00:00,752,People & Blogs,21.0,False,21,7,3420.0,8.137688184977605,2.0,5.427184466019417,18.454166666666666,22.0,1.0986122886681098,1.8605365677073724,2.9680612716289456,3.1354942159291497,3.4271844660194173,13.026982200647248,3.5458333333333343,1.0346199244570353,6.0,,0.2727272727272727,0.0,0.2727272727272727
F2RYaAwLcCo_first48h,F2RYaAwLcCo,UCgCkdBQj4Wu7UrEuITnypSA,2026-05-16 08:36:25+00:00,532,Film & Animation,8.0,False,52,7,7890.0,8.973478148521036,,,430.51793160967475,486.96,0.0,0.0,6.067309066113513,6.190233435280537,,,56.44206839032523,,5.0,,0.010267783801544274,0.0,0.010267783801544274
FAe8JMScnoY_first48h,FAe8JMScnoY,UCv3rFzn-GHGtqzXiaq3sWNg,2026-05-16 21:30:02+00:00,360,News & Politics,21.0,False,74,15,13900000.0,16.447399470043365,471.88235294117646,1318.5294117647059,19765.0,20017.606666666667,6.158846632271745,7.185030445778101,9.89171856893613,9.904417453377626,846.6470588235294,18446.470588235294,252.60666666666657,0.2983612404177956,386.0,33.0,0.019283024510755697,0.0016485487276034665,0.020931573238359164
py2eJRC8foI_first48h,py2eJRC8foI,UC0LICABPZF817slOgTYc5Qw,2026-05-16 21:30:18+00:00,62,News & Politics,21.0,False,92,0,69.0,4.248495242049359,0.0,0.0,12.0,49.883333333333326,0.0,0.0,2.5649493574615367,3.929535430512777,0.0,12.0,37.883333333333326,37.883333333333326,0.0,,0.0,0.0,0.0
aON9UR-SK58_first48h,aON9UR-SK58,UC7Br3kzDEYU_jYYtUbe1HEA,2026-05-16 21:31:58+00:00,3873,People & Blogs,21.0,False,98,26,376000.0,12.837347081942964,67.28571428571429,128.0,448.0,481.8163606010017,4.223700583436143,4.859812404361672,6.1070228877422545,6.179636375560996,60.71428571428571,320.0,33.81636060100169,0.556975351075322,9.0,1.0,0.018679315888679455,0.002075479543186606,0.02075479543186606
WT6ZbhfX93M_first48h,WT6ZbhfX93M,UCu8-gf2iNkqpwpaUUUgk2Ng,2026-05-16 21:41:00+00:00,1213,News & Politics,21.0,False,37,0,19900.0,9.898525260706313,114.35353535353535,531.8526315789474,6971.233108108108,10070.760869565218,4.748001633075411,6.278244897340981,8.849690840978871,9.21749083334198,417.499096225412,6439.380476529161,3099.5277614571096,7.424034661343657,227.93645484949832,113.0,0.02263348894901711,0.011220602044230499,0.03385409099324761
nhCd8kPitag_first48h,nhCd8kPitag,UCNlIUl-OlG_nkpTgRz6ZjDw,2026-05-16 21:57:32+00:00,330,People & Blogs,21.0,False,63,0,2.0,1.0986122886681098,9.74,13.0,20.04260651629073,23.0,2.3739750890807185,2.6390573296152584,3.04654926405066,3.1780538303479458,3.26,7.0426065162907285,2.9573934837092715,0.9071759152482428,1.0,4.0,0.043478260869565216,0.17391304347826086,0.21739130434782608
jRFwOB6ASWI_first48h,jRFwOB6ASWI,UC8-9__CMFf3VNrvJ2r2uCdg,2026-05-16 22:00:42+00:00,8919,Film & Animation,22.0,False,80,44,13100.0,9.48044384215367,99.03061224489795,257.2631578947368,2132.3230897009967,3392.5808333333334,4.605476261591154,5.553979056923463,7.665436178965468,8.12964093590825,158.23254564983887,1875.0599318062598,1260.2577436323368,7.964592482896834,96.45916666666666,3.0,0.028432385669022377,0.0008842825410448338,0.02931666821006721
4ZHV0VPLuC8_first48h,4ZHV0VPLuC8,UCF4Wxdo3inmxP-Y59wXDsFw,2026-05-16 22:07:13+00:00,137,News & Politics,22.0,False,48,23,6170000.0,15.635209557956111,1025.7525773195875,2150.5,4397.298582151793,5484.0,6.934156263005991,7.673920552278655,8.388973059249498,8.609772372709331,1124.7474226804125,2246.798582151793,1086.7014178482068,0.966173734595864,59.0,49.0,0.010758570386579139,0.008935083880379285,0.019693654266958426
GPUtISW5Utg_first48h,GPUtISW5Utg,UC5NDs9I26-lRf-YfKRw0fEw,2026-05-16 22:15:00+00:00,191,Entertainment,22.0,False,60,39,6510000.0,15.688850167794572,25.0,27.484848484848488,42.0,42.0,3.258096538021482,3.3493723137975695,3.7612001156935624,3.7612001156935624,2.484848484848488,14.515151515151512,0.0,0.0,0.0,,0.0,0.0,0.0
0dndIDTM7xo_first48h,0dndIDTM7xo,UCN2vNGQ8Ss0HmzNiBU4k65A,2026-05-16 10:15:33+00:00,552,Film & Animation,10.0,False,58,5,5360.0,8.586905803827538,,,633.1761268781303,647.0,0.0,0.0,6.452326718504109,6.473890696352274,,,13.823873121869724,,6.0,,0.00927357032457496,0.0,0.00927357032457496
z7TriYWQ0bA_first48h,z7TriYWQ0bA,UCYSRg9O3MHNBSjBsfbnCfPQ,2026-05-16 22:30:23+00:00,17,People & Blogs,22.0,True,72,7,39.0,3.6888794541139363,4.0,542.2323232323231,1085.0,1091.9633333333334,1.6094379124341003,6.297537079688266,6.990256500493881,6.996647940800779,538.2323232323231,542.7676767676769,6.963333333333367,0.012937412029651938,18.0,,0.01648406997792966,0.0,0.01648406997792966
cywzaPeIAh8_first48h,cywzaPeIAh8,UCvAnclelY8eSq8GyPE19KTw,2026-05-16 22:30:13+00:00,535,News & Politics,22.0,False,72,5,783000.0,13.570889252111332,148.36633663366337,309.4646464646465,762.5208333333334,866.84,5.006401923572317,5.738070034873748,6.637940410905056,6.766007365871921,161.0983098309831,453.0561868686869,104.31916666666666,0.6475497277166564,68.0,30.0,0.07844584929168012,0.03460846292280005,0.11305431221448017
sc_hlDvSSuM_first48h,sc_hlDvSSuM,UCVH9TXVR4kxzB89uQDUPI6A,2026-05-16 22:35:40+00:00,890,People & Blogs,22.0,False,24,0,697.0,6.548219102762372,0.0,3.0,17.0,37.0,0.0,1.3862943611198906,2.8903717578961645,3.6375861597263857,3.0,14.0,20.0,6.666666666666667,2.0,2.0,0.05405405405405406,0.05405405405405406,0.10810810810810811
VpO-HbI01b8_first48h,VpO-HbI01b8,UCObzgQJkBpn-5sKNv-xLeBA,2026-05-16 14:53:28+00:00,1002,People & Blogs,14.0,False,100,0,21700.0,9.985113621416073,,,3466.9666944213154,3499.0,0.0,0.0,8.151323734169575,8.160518247477505,,,32.033305578684576,,74.0,3.0,0.021148899685624466,0.0008573878250928837,0.022006287510717346
aYJSfKPXZnI_first48h,aYJSfKPXZnI,UCyQM2qoRd1Ngb4apsbca-aQ,2026-05-16 23:00:02+00:00,3861,News & Politics,23.0,False,99,0,17300.0,9.758519582283522,186.87128712871288,695.5555555555557,6197.293189368771,8155.508333333333,5.235757085422572,6.546147553937749,8.732029241096079,9.006571456055886,508.6842684268428,5501.737633813215,1958.2151439645622,3.8495689084715345,135.98333333333332,13.0,0.016673802266566257,0.001594014679240309,0.018267816945806564
Ij9eIuHok4U_first48h,Ij9eIuHok4U,UChKibgdr8RYSXXre4rwYFSw,2026-05-16 23:02:11+00:00,577,Gaming,23.0,False,13,0,226.0,5.424950017481403,0.0,0.0,5.0,27.0,0.0,0.0,1.791759469228055,3.332204510175204,0.0,5.0,22.0,22.0,1.0,,0.037037037037037035,0.0,0.037037037037037035
-E8bGeQnVN4_first48h,-E8bGeQnVN4,UCAwVpzgGI9sEu4O4ZlB5ZWQ,2026-05-16 23:04:23+00:00,2162,News & Politics,23.0,False,48,66,389000.0,12.871337193291367,2402.7307692307695,7486.557692307692,93313.06,123470.0607826811,7.784777296550974,8.92099794754363,11.443726072159217,11.723762081945319,5083.826923076923,85826.50230769231,30157.000782681105,5.931948754154076,5824.2056619483765,270.0,0.04717099534112586,0.00218676493952024,0.0493577602806461
QqxxNNHUblU_first48h,QqxxNNHUblU,UCA8zyn_BmuMQPhWQdI0nfeA,2026-05-16 23:30:06+00:00,15,Entertainment,23.0,True,88,0,12100.0,9.401043372798053,919.4313725490197,1925.4199999999998,9555.89683860233,14454.0,6.824842443357161,7.563418637120409,9.1650183548794,9.578795654450447,1005.9886274509802,7630.47683860233,4898.10316139767,4.868944864524669,61.0,2.0,0.00422028504220285,0.0001383700013837,0.0043586550435865505
Z7vAiX1BVJo_first48h,Z7vAiX1BVJo,UCoS8_0Bdm2UREVhyqAaAw7g,2026-05-16 23:30:06+00:00,33,People & Blogs,23.0,False,64,0,1310.0,7.1785454837637,0.0,0.0,8.0,9.0,0.0,0.0,2.1972245773362196,2.302585092994046,0.0,8.0,1.0,1.0,0.0,,0.0,0.0,0.0
VNiqPKcR2to_first48h,VNiqPKcR2to,UCaklIGtczAXctqBGpKY9ErQ,2026-05-16 23:54:16+00:00,272,Gaming,23.0,False,38,19,1390.0,7.237778191923443,2.72,3.0,23.774566473988433,41.491680532445926,1.3137236682850553,1.3862943611198906,3.2098175815357433,3.74930830459067,0.2799999999999998,20.774566473988433,17.717114058457494,17.717114058457494,0.0,,0.0,0.0,0.0
WCT2d9jI6fI_first48h,WCT2d9jI6fI,UCseJnykvfRbjum-ewCA0Vbg,2026-05-17 00:00:25+00:00,2732,People & Blogs,0.0,False,84,9,12500.0,9.433563920090563,67.05882352941177,418.1010101010101,5203.321100917431,5836.75562969141,4.220372383137461,6.03811196509517,8.557244540441665,8.672101691971918,351.04218657159834,4785.220090816421,633.4345287739789,1.8044399021106938,82.0,6.0,0.014048900656876627,0.0010279683407470703,0.015076868997623697
A0Hfz_2thls_first48h,A0Hfz_2thls,UCZ8pcVV62wDg5xHbA8KKrCA,2026-05-17 00:00:16+00:00,1718,Education,0.0,False,46,12,171.0,5.147494476813453,11.372549019607844,13.0,45.0,46.0,2.5154802298168875,2.6390573296152584,3.828641396489095,3.8501476017100584,1.6274509803921564,32.0,1.0,0.6144578313253014,0.0,,0.0,0.0,0.0
_iODKFf-BAU_first48h,_iODKFf-BAU,UCfOtMe6VEbaWfJGDpoHDBIQ,2026-05-17 00:09:08+00:00,14,People & Blogs,0.0,True,73,0,40.0,3.713572066704308,126.0,210.0,331.0,403.9492089925062,4.844187086458591,5.351858133476067,5.805134968916488,6.003761649347014,84.0,121.0,72.94920899250621,0.8684429641965026,9.0,,0.022280028775020975,0.0,0.022280028775020975
NwM7CAiIiRY_first48h,NwM7CAiIiRY,UC9tyQyymq_D-JBDVpJVIKQA,2026-05-17 00:10:32+00:00,15,People & Blogs,0.0,True,28,0,231.0,5.44673737166631,590.1428571428571,807.0,971.0,972.0,6.382057709250175,6.694562058521095,6.879355804460439,6.880384082186005,216.8571428571429,164.0,1.0,0.004611330698287219,27.0,,0.027777777777777776,0.0,0.027777777777777776
Q_P6hiQ4B6U_first48h,Q_P6hiQ4B6U,UCPd07MaNltgsQsa_TUjv6AQ,2026-05-17 00:13:36+00:00,60,Travel & Events,0.0,False,32,42,12400.0,9.425532393502772,1.0,2.0,4.0,8.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,2.1972245773362196,1.0,2.0,4.0,4.0,2.0,3.0,0.25,0.375,0.625
HCdohyfJrB0_first48h,HCdohyfJrB0,UCPd07MaNltgsQsa_TUjv6AQ,2026-05-17 00:13:26+00:00,60,Travel & Events,0.0,False,41,40,12400.0,9.425532393502772,3.0,3.0,7.0,12.0,1.3862943611198906,1.3862943611198906,2.0794415416798357,2.5649493574615367,0.0,4.0,5.0,5.0,1.4687239366138447,2.468723936613845,0.12239366138448705,0.2057269947178204,0.3281206561023075
4SM8neoPbGk_first48h,4SM8neoPbGk,UC1wRdPJoILdc0VTw8RZ5Blg,2026-05-17 00:20:20+00:00,74,Entertainment,0.0,True,52,10,729.0,6.593044534142437,349.1340206185567,504.55102040816325,837.58,919.5594347464671,5.858315997242836,6.225648963947325,6.731709985179667,6.8249815664827596,155.41699978960656,333.0289795918368,81.97943474646706,0.5274804870602668,37.0,,0.04023665964582411,0.0,0.04023665964582411
lJYDcVK6FaE_first48h,lJYDcVK6FaE,UCKOp-tpoghZFzTq57YzQFtg,2026-05-17 00:31:09+00:00,18,Sports,0.0,True,34,0,1800.0,7.496097345175956,147.72277227722773,661.0,872.4223706176962,887.0,5.002083984156795,6.495265555937008,6.772419253979339,6.78897174299217,513.2772277227723,211.42237061769617,14.577629382303826,0.028401083459282928,6.0,,0.006764374295377677,0.0,0.006764374295377677
4jJFv-rDj_Y_first48h,4jJFv-rDj_Y,UCyfOVVBDfkHARtam2Zlo6sQ,2026-05-17 00:28:10+00:00,28,People & Blogs,0.0,True,39,0,96000.0,11.472113887062386,4354.16,8309.242424242424,49005.89816360601,54285.647547797176,8.37911662799175,9.025244060016332,10.799716346033454,10.902033574169428,3955.082424242424,40696.65573936359,5279.749384191164,1.3349277759242837,3084.5843724023275,63.0,0.056821360925766375,0.001160527742522184,0.05798188866828856
ijEgOVZwFVI_first48h,ijEgOVZwFVI,UCL0_NxCvkcXwZHpvqgMZY-A,2026-05-17 00:49:36+00:00,96,News & Politics,0.0,False,41,66,1040000.0,13.854732232655556,71.9009900990099,120.0,208.0,221.0,4.289102220527457,4.795790545596741,5.342334251964811,5.402677381872279,48.0990099009901,88.0,13.0,0.27027583367641006,17.0,,0.07692307692307693,0.0,0.07692307692307693
b1ldd214TbQ_first48h,b1ldd214TbQ,UCc8Y-LsQ8fL1NfeN0gWO2bA,2026-05-17 01:07:30+00:00,35,Travel & Events,1.0,True,81,0,8160.0,9.007121989469242,811.7872340425532,1042.3030303030303,1352.458263772955,1355.0,6.700469370552441,6.950146950006301,7.2104182727997985,7.212294468500341,230.51579626047703,310.1552334699247,2.5417362270450212,0.011026299578068496,15.0,,0.01107011070110701,0.0,0.01107011070110701
IVrqkM-hzpQ_first48h,IVrqkM-hzpQ,UC6mqBIpyFImadq67vlznJOw,2026-05-17 01:08:37+00:00,6,People & Blogs,1.0,True,46,0,233.0,5.455321115357702,349.0,377.90909090909093,389.0,389.0,5.857933154483459,5.937296310634832,5.966146739123692,5.966146739123692,28.909090909090935,11.090909090909065,0.0,0.0,1.0,,0.002570694087403599,0.0,0.002570694087403599
ve7AvnGR8nQ_first48h,ve7AvnGR8nQ,UCmbPcRtn6NaKR9cwujRRegw,2026-05-17 01:30:44+00:00,6624,Film & Animation,1.0,False,30,18,2360.0,7.766840537085513,5.663366336633663,12.0,125.3859649122807,200.7190635451505,1.8966248128034684,2.5649493574615367,4.839340438461297,5.306875954847712,6.336633663366337,113.3859649122807,75.3330986328698,11.888504627999765,4.0,,0.019928351245521954,0.0,0.019928351245521954
Di9QLw0CV1s_first48h,Di9QLw0CV1s,UCk6L5w3vaugId7zIv1olJqQ,2026-05-17 01:32:00+00:00,209,Travel & Events,1.0,False,14,0,428.0,6.061456918928017,1.0,2.0,28.0,32.0,0.6931471805599453,1.0986122886681098,3.367295829986474,3.4965075614664802,1.0,26.0,4.0,4.0,1.0,,0.03125,0.0,0.03125
Ug50OTtQdlA_first48h,Ug50OTtQdlA,UCdVThx-ZnSP0zxILNUzrwkg,2026-05-17 01:44:16+00:00,11,Entertainment,1.0,True,92,0,13799.0,9.532423871145296,1727.6666666666667,4148.310344827586,20291.90016638935,36736.0,7.4551056774305,8.330697417445734,9.918026358356597,10.511539700563102,2420.643678160919,16143.589821561764,16444.09983361065,6.793275681988864,,,0.0,0.0,0.0
tL1BcAFMhEg_first48h,tL1BcAFMhEg,UC7ygrwibLuqSxPgtDSECjqg,2026-05-17 01:44:00+00:00,40,People & Blogs,1.0,False,32,9,357.0,5.8805329864007,0.0,0.0,40.0,48.0,0.0,0.0,3.713572066704308,3.8918202981106265,0.0,40.0,8.0,8.0,0.0,,0.0,0.0,0.0
AkUEAKhywfc_first48h,AkUEAKhywfc,UCYQOA_bydsKp8CBSd693eFw,2026-05-17 01:53:42+00:00,71,People & Blogs,1.0,False,35,21,29.0,3.4011973816621555,4.0,4.0,10.0,13.0,1.6094379124341003,1.6094379124341003,2.3978952727983707,2.6390573296152584,0.0,6.0,3.0,3.0,,1.0,0.0,0.07692307692307693,0.07692307692307693
xTY74Nc20eI_first48h,xTY74Nc20eI,UCwoPZHR0GHnMT79Ykc-qRqw,2026-05-17 02:00:47+00:00,542,Travel & Events,2.0,False,27,8,5350.0,8.585038738311304,7.0,10.0,15.0,18.0,2.0794415416798357,2.3978952727983707,2.772588722239781,2.9444389791664403,3.0,5.0,3.0,1.0,1.0,,0.05555555555555555,0.0,0.05555555555555555
a_GlYLSNdms_first48h,a_GlYLSNdms,UCD1yX8s7Z7eXaHhxLzYGA9Q,2026-05-17 02:00:19+00:00,225,Pets & Animals,2.0,False,13,0,30.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1HUzAwzlbUM_first48h,1HUzAwzlbUM,UC8RF3mIVGwKmRwbw5GEYaGQ,2026-05-17 02:28:11+00:00,5,People & Blogs,2.0,True,48,0,160.0,5.081404364984463,1064.25,1356.4455445544556,1617.6422628951748,1912.1008333333332,6.9709647923800215,7.213359936494793,7.3893429674924835,7.556480677582432,292.19554455445564,261.19671834071914,294.4585704381584,1.0077449020899805,48.0,4.0,0.02510327863636899,0.002091939886364082,0.02719521852273307
acNGZNuWJeg_first48h,acNGZNuWJeg,UCQ51H0TQlioxsqlVl2cgD8g,2026-05-17 02:30:10+00:00,7311,People & Blogs,2.0,False,83,56,1080.0,6.985641817639208,163.92857142857144,632.7524752475248,7915.94983277592,16036.85845129059,5.105512479739237,6.451658460613781,8.976761288505648,9.68270735949504,468.82390381895334,7283.1973575283955,8120.908618514671,17.32187406052303,224.77851790174856,8.0,0.014016368516594293,0.0004988508207077295,0.014515219337302022
HKAws9bN1Ds_first48h,HKAws9bN1Ds,UCkN0A1TTwhPkjLtqMn8I6mA,2026-05-17 02:32:00+00:00,29,Gaming,2.0,True,90,0,39.0,3.6888794541139363,162.48979591836735,388.54,847.0,945.0,5.096750578104491,5.9649665558017535,6.742880635791903,6.852242569051878,226.05020408163267,458.46,98.0,0.4335320129355407,15.0,,0.015873015873015872,0.0,0.015873015873015872
sUs9qc-TLlU_first48h,sUs9qc-TLlU,UCz1MOwO9D1sy8i4C1qTLnYw,2026-05-17 02:48:26+00:00,320,Education,2.0,False,77,0,50.0,3.9318256327243257,3.607843137254902,3.380952380952381,25.0,38.0,1.5277598814198332,1.4772661393256175,3.258096538021482,3.6635616461296463,0.0,21.61904761904762,13.0,13.0,7.0,1.0,0.18421052631578946,0.02631578947368421,0.21052631578947367
bv3-U1Poqqw_first48h,bv3-U1Poqqw,UCnwI-VN5jXWIGQKOI9PMDMw,2026-05-17 02:48:37+00:00,68,News & Politics,2.0,False,52,3,194000.0,12.175618592671356,9.623762376237623,11.0,58.982485404503755,80.0,2.363093225789439,2.4849066497880004,4.0940526096831675,4.394449154672439,1.3762376237623766,47.982485404503755,21.017514595496245,15.271719238454102,1.0,,0.0125,0.0,0.0125
dyhPLHgt7B0_first48h,dyhPLHgt7B0,UCDk2THbEGMFsveFERmolWPg,2026-05-17 03:02:35+00:00,438,People & Blogs,3.0,False,33,13,154.0,5.043425116919247,0.0,0.0,5.0,5.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0
mSbsCo1Mx1Y_first48h,mSbsCo1Mx1Y,UCDk2THbEGMFsveFERmolWPg,2026-05-17 03:02:35+00:00,340,People & Blogs,3.0,False,34,13,154.0,5.043425116919247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
LYB01NDN2G8_first48h,LYB01NDN2G8,UCIKhrdByqxGYzRPalK1BjCQ,2026-05-17 03:15:02+00:00,911,News & Politics,3.0,False,76,76,151000.0,11.92504173829169,2136.970297029703,4912.13,16280.408026755853,18517.065054211842,7.667612198611825,8.499666492229732,9.697779123946615,9.826502024027626,2775.159702970297,11368.278026755852,2236.657027455989,0.8059561491405557,1498.8273561301085,124.0,0.08094303021251141,0.00669652559068994,0.08763955580320136
za7p0pj9QNI_first48h,za7p0pj9QNI,UCD9AfUzxg0MvLYylLmrj2eg,2026-05-17 03:20:07+00:00,86,Autos & Vehicles,3.0,False,21,7,3920.0,8.27410200229233,4.220000000000001,8.0,48.0,58.465833333333336,1.6524974018945475,2.1972245773362196,3.8918202981106265,4.085401917926696,3.7799999999999994,40.0,10.465833333333336,2.7687389770723114,0.0,1.0,0.0,0.017104006613549223,0.017104006613549223
1OeYrmUiPfw_first48h,1OeYrmUiPfw,UClF2w1SbxZRCSLwdCb5mmuA,2026-05-17 03:31:49+00:00,1324,Gaming,3.0,False,73,28,22599.0,10.025705185260378,91.36,1085.6761904761906,6674.813021702838,7517.01001669449,4.525693984486295,6.990878949896131,8.80624627685548,8.925056756484834,994.3161904761906,5589.136831226648,842.196994991652,0.8470112455760307,17.469115191986646,4.0,0.002323944647298537,0.0005321264693164462,0.0028560711166149833
Ni2pfZAO2Vk_first48h,Ni2pfZAO2Vk,UCNxHCPqeVqQGOpkM3MMkZtA,2026-05-17 03:42:11+00:00,3754,People & Blogs,3.0,False,38,0,5220.0,8.560444233410552,8.5,12.0,38.0,41.0,2.2512917986064953,2.5649493574615367,3.6635616461296463,3.7376696182833684,3.5,26.0,3.0,0.8571428571428571,1.0,,0.024390243902439025,0.0,0.024390243902439025
37mUc7TOt3k_first48h,37mUc7TOt3k,UCozmwBf7ZVpIxwDYnlXihrg,2026-05-17 03:42:17+00:00,239,People & Blogs,3.0,False,30,0,1110.0,7.01301578963963,4.0,4.0,24.925895087427143,29.0,1.6094379124341003,1.6094379124341003,3.255242279553415,3.4011973816621555,0.0,20.925895087427143,4.074104912572857,4.074104912572857,0.0,,0.0,0.0,0.0
jBGc11WCwgA_first48h,jBGc11WCwgA,UCsShT8KBLUBgXRFr-rRfMqw,2026-05-17 03:57:04+00:00,19,Education,3.0,True,85,14,445000.0,13.005831808336863,1174.3400000000001,4295.153846153846,11422.285,14181.850622406639,7.069312746423364,8.36547544703581,9.34340909508567,9.559788811081395,3120.8138461538456,7127.131153846154,2759.565622406639,0.8842455072440747,72.44647302904565,2.0,0.005108393464149433,0.00014102531843341353,0.005249418782582847
